Virtual: 54388, Physical:  2932, Value:   0, TLB hit: false, PT hit: false 
Virtual: 42932, Physical:  3252, Value:   0, TLB hit: false, PT hit: false 
Virtual: 46919, Physical:  3399, Value: 209, TLB hit: false, PT hit: false 
Virtual: 58892, Physical: 14860, Value:   0, TLB hit: true
Virtual:  8620, Physical:  3756, Value:   0, TLB hit: false, PT hit: false 
Virtual: 38336, Physical:  4032, Value:   0, TLB hit: false, PT hit: false 
Virtual: 64357, Physical:  4965, Value:   0, TLB hit: false, PT hit: true 
Virtual: 23387, Physical:  4187, Value: 214, TLB hit: false, PT hit: false 
Virtual: 42632, Physical:  4488, Value:   0, TLB hit: false, PT hit: false 
Virtual: 15913, Physical:  4649, Value:   0, TLB hit: false, PT hit: false 
Virtual: 15679, Physical: 11839, Value:  79, TLB hit: false, PT hit: true 
Virtual: 22501, Physical: 11493, Value:   0, TLB hit: false, PT hit: true 
Virtual: 37540, Physical:  5028, Value:   0, TLB hit: false, PT hit: false 
Virtual:  5527, Physical:  5271, Value: 101, TLB hit: false, PT hit: false 
Virtual: 63921, Physical:  5553, Value:   0, TLB hit: false, PT hit: false 
Virtual: 62716, Physical:   508, Value:   0, TLB hit: true
Virtual: 32874, Physical:  5738, Value:  32, TLB hit: false, PT hit: false 
Virtual: 64390, Physical:  4998, Value:  36, TLB hit: true
Virtual: 63101, Physical:  6013, Value:   0, TLB hit: false, PT hit: false 
Virtual: 61802, Physical:  6250, Value:  60, TLB hit: false, PT hit: false 
Virtual: 19648, Physical:  6592, Value:   0, TLB hit: false, PT hit: false 
Virtual: 29031, Physical:   103, Value:  89, TLB hit: false, PT hit: true 
Virtual: 44981, Physical: 13237, Value:   0, TLB hit: false, PT hit: true 
Virtual: 28092, Physical:  6844, Value:   0, TLB hit: false, PT hit: false 
Virtual:  9448, Physical:  7144, Value:   0, TLB hit: false, PT hit: false 
Virtual: 44744, Physical: 11208, Value:   0, TLB hit: false, PT hit: true 
Virtual: 61496, Physical:  7224, Value:   0, TLB hit: false, PT hit: false 
Virtual: 31453, Physical:  7645, Value:   0, TLB hit: false, PT hit: false 
Virtual: 60746, Physical:  7754, Value:  59, TLB hit: false, PT hit: false 
Virtual: 12199, Physical:  8103, Value: 233, TLB hit: false, PT hit: false 
Virtual: 62255, Physical:  8239, Value: 203, TLB hit: false, PT hit: false 
Virtual: 21793, Physical:  8481, Value:   0, TLB hit: false, PT hit: false 
Virtual: 26544, Physical:  8880, Value:   0, TLB hit: false, PT hit: false 
Virtual: 14964, Physical:  9076, Value:   0, TLB hit: false, PT hit: false 
Virtual: 41462, Physical:  9462, Value:  40, TLB hit: false, PT hit: false 
Virtual: 56089, Physical:  9497, Value:   0, TLB hit: false, PT hit: false 
Virtual: 52038, Physical:  9798, Value:  50, TLB hit: false, PT hit: false 
Virtual: 47982, Physical: 10094, Value:  46, TLB hit: false, PT hit: false 
Virtual: 59484, Physical: 10332, Value:   0, TLB hit: false, PT hit: false 
Virtual: 50924, Physical: 10732, Value:   0, TLB hit: false, PT hit: false 
Virtual:  6942, Physical: 10782, Value:   6, TLB hit: false, PT hit: false 
Virtual: 34998, Physical: 11190, Value:  34, TLB hit: false, PT hit: false 
Virtual: 27069, Physical: 11453, Value:   0, TLB hit: false, PT hit: false 
Virtual: 51926, Physical: 11734, Value:  50, TLB hit: false, PT hit: false 
Virtual: 60645, Physical: 12005, Value:   0, TLB hit: false, PT hit: false 
Virtual: 43181, Physical:  1197, Value:   0, TLB hit: false, PT hit: true 
Virtual: 10559, Physical: 12095, Value:  79, TLB hit: false, PT hit: false 
Virtual:  4664, Physical: 12344, Value:   0, TLB hit: false, PT hit: false 
Virtual: 28578, Physical: 12706, Value:  27, TLB hit: false, PT hit: false 
Virtual: 59516, Physical: 10364, Value:   0, TLB hit: false, PT hit: true 
Virtual: 38912, Physical: 12800, Value:   0, TLB hit: false, PT hit: false 
Virtual: 63562, Physical: 13130, Value:  62, TLB hit: false, PT hit: false 
Virtual: 64846, Physical: 13390, Value:  63, TLB hit: false, PT hit: false 
Virtual: 62938, Physical: 13786, Value:  61, TLB hit: false, PT hit: false 
Virtual: 27194, Physical: 13882, Value:  26, TLB hit: false, PT hit: false 
Virtual: 28804, Physical: 14212, Value:   0, TLB hit: false, PT hit: false 
Virtual: 61703, Physical:  6151, Value:  65, TLB hit: false, PT hit: true 
Virtual: 10998, Physical: 14582, Value:  10, TLB hit: false, PT hit: false 
Virtual:  6596, Physical: 14788, Value:   0, TLB hit: false, PT hit: false 
Virtual: 37721, Physical: 14937, Value:   0, TLB hit: false, PT hit: false 
Virtual: 43430, Physical: 15270, Value:  42, TLB hit: false, PT hit: false 
Virtual: 22692, Physical: 15524, Value:   0, TLB hit: false, PT hit: false 
Virtual: 62971, Physical: 13819, Value: 126, TLB hit: false, PT hit: true 
Virtual: 47125, Physical: 15637, Value:   0, TLB hit: false, PT hit: false 
Virtual: 52521, Physical: 15913, Value:   0, TLB hit: false, PT hit: false 
Virtual: 34646, Physical:  1622, Value:  33, TLB hit: false, PT hit: true 
Virtual: 32889, Physical:  5753, Value:   0, TLB hit: false, PT hit: true 
Virtual: 13055, Physical: 16383, Value: 191, TLB hit: false, PT hit: false 
Virtual: 65416, Physical:   136, Value:   0, TLB hit: false, PT hit: false 
Virtual: 62869, Physical: 13717, Value:   0, TLB hit: true
Virtual: 57314, Physical:   482, Value:  55, TLB hit: false, PT hit: false 
Virtual: 12659, Physical:   627, Value:  92, TLB hit: false, PT hit: false 
Virtual: 14052, Physical:   996, Value:   0, TLB hit: false, PT hit: false 
Virtual: 32956, Physical:  5820, Value:   0, TLB hit: true
Virtual: 49273, Physical:  8569, Value:   0, TLB hit: true
Virtual: 50352, Physical:  1200, Value:   0, TLB hit: false, PT hit: false 
Virtual: 49737, Physical:  1353, Value:   0, TLB hit: false, PT hit: false 
Virtual: 15555, Physical:  1731, Value:  48, TLB hit: false, PT hit: false 
Virtual: 47475, Physical:  1907, Value:  92, TLB hit: false, PT hit: false 
Virtual: 15328, Physical:  2272, Value:   0, TLB hit: false, PT hit: false 
Virtual: 34621, Physical:  1597, Value:   0, TLB hit: true
Virtual: 51365, Physical:  2469, Value:   0, TLB hit: false, PT hit: false 
Virtual: 32820, Physical:  5684, Value:   0, TLB hit: true
Virtual: 48855, Physical:  2775, Value: 181, TLB hit: false, PT hit: false 
Virtual: 12224, Physical:  8128, Value:   0, TLB hit: false, PT hit: true 
Virtual:  2035, Physical:  3059, Value: 252, TLB hit: false, PT hit: false 
Virtual: 60539, Physical: 11899, Value:  30, TLB hit: false, PT hit: true 
Virtual: 14595, Physical:  3075, Value:  64, TLB hit: false, PT hit: false 
Virtual: 13853, Physical:   797, Value:   0, TLB hit: false, PT hit: true 
Virtual: 24143, Physical:  3407, Value: 147, TLB hit: false, PT hit: false 
Virtual: 15216, Physical:  2160, Value:   0, TLB hit: false, PT hit: true 
Virtual:  8113, Physical:  3761, Value:   0, TLB hit: false, PT hit: false 
Virtual: 22640, Physical: 15472, Value:   0, TLB hit: false, PT hit: true 
Virtual: 32978, Physical:  5842, Value:  32, TLB hit: true
Virtual: 39151, Physical: 13039, Value:  59, TLB hit: false, PT hit: true 
Virtual: 19520, Physical:  6464, Value:   0, TLB hit: false, PT hit: true 
Virtual: 58141, Physical:  3869, Value:   0, TLB hit: false, PT hit: false 
Virtual: 63959, Physical:  5591, Value: 117, TLB hit: false, PT hit: true 
Virtual: 53040, Physical:  4144, Value:   0, TLB hit: false, PT hit: false 
Virtual: 55842, Physical:  4386, Value:  54, TLB hit: false, PT hit: false 
Virtual:   585, Physical:  4681, Value:   0, TLB hit: false, PT hit: false 
Virtual: 51229, Physical:  2333, Value:   0, TLB hit: false, PT hit: true 
Virtual: 64181, Physical:  5045, Value:   0, TLB hit: false, PT hit: false 
Virtual: 54879, Physical:  5215, Value: 151, TLB hit: false, PT hit: false 
Virtual: 28210, Physical:  5426, Value:  27, TLB hit: false, PT hit: false 
Virtual: 10268, Physical:  5660, Value:   0, TLB hit: false, PT hit: false 
Virtual: 15395, Physical:  1571, Value:   8, TLB hit: false, PT hit: true 
Virtual: 12884, Physical: 16212, Value:   0, TLB hit: false, PT hit: true 
Virtual:  2149, Physical:  5989, Value:   0, TLB hit: false, PT hit: false 
Virtual: 53483, Physical:  6379, Value:  58, TLB hit: false, PT hit: false 
Virtual: 59606, Physical: 10454, Value:  58, TLB hit: true
Virtual: 14981, Physical:  9093, Value:   0, TLB hit: false, PT hit: true 
Virtual: 36672, Physical:  6464, Value:   0, TLB hit: false, PT hit: false 
Virtual: 23197, Physical:  6813, Value:   0, TLB hit: false, PT hit: false 
Virtual: 36518, Physical:  7078, Value:  35, TLB hit: false, PT hit: false 
Virtual: 13361, Physical:  7217, Value:   0, TLB hit: false, PT hit: false 
Virtual: 19810, Physical:  7522, Value:  19, TLB hit: false, PT hit: false 
Virtual: 25955, Physical:  7779, Value:  88, TLB hit: false, PT hit: false 
Virtual: 62678, Physical:  8150, Value:  61, TLB hit: false, PT hit: false 
Virtual: 26021, Physical:  7845, Value:   0, TLB hit: false, PT hit: true 
Virtual: 29409, Physical:  8417, Value:   0, TLB hit: false, PT hit: false 
Virtual: 38111, Physical:  8671, Value:  55, TLB hit: false, PT hit: false 
Virtual: 58573, Physical:  8909, Value:   0, TLB hit: false, PT hit: false 
Virtual: 56840, Physical:  8968, Value:   0, TLB hit: false, PT hit: false 
Virtual: 41306, Physical:  9306, Value:  40, TLB hit: false, PT hit: true 
Virtual: 54426, Physical:  9370, Value:  53, TLB hit: false, PT hit: false 
Virtual:  3617, Physical:  9505, Value:   0, TLB hit: false, PT hit: false 
Virtual: 50652, Physical:  9948, Value:   0, TLB hit: false, PT hit: false 
Virtual: 41452, Physical:  9452, Value:   0, TLB hit: true
Virtual: 20241, Physical: 10001, Value:   0, TLB hit: false, PT hit: false 
Virtual: 31723, Physical: 10475, Value: 250, TLB hit: false, PT hit: false 
Virtual: 53747, Physical: 10739, Value: 124, TLB hit: false, PT hit: false 
Virtual: 28550, Physical: 12678, Value:  27, TLB hit: false, PT hit: true 
Virtual: 23402, Physical: 10858, Value:  22, TLB hit: false, PT hit: false 
Virtual: 21205, Physical: 11221, Value:   0, TLB hit: false, PT hit: false 
Virtual: 56181, Physical: 11381, Value:   0, TLB hit: false, PT hit: false 
Virtual: 57470, Physical: 11646, Value:  56, TLB hit: false, PT hit: false 
Virtual: 39933, Physical: 12029, Value:   0, TLB hit: false, PT hit: false 
Virtual: 34964, Physical: 12180, Value:   0, TLB hit: false, PT hit: false 
Virtual: 24781, Physical: 12493, Value:   0, TLB hit: false, PT hit: false 
Virtual: 41747, Physical: 12563, Value: 196, TLB hit: false, PT hit: false 
Virtual: 62564, Physical:  8036, Value:   0, TLB hit: false, PT hit: true 
Virtual: 58461, Physical:  8797, Value:   0, TLB hit: false, PT hit: true 
Virtual: 20858, Physical: 12922, Value:  20, TLB hit: false, PT hit: false 
Virtual: 49301, Physical: 13205, Value:   0, TLB hit: false, PT hit: false 
Virtual: 40572, Physical: 13436, Value:   0, TLB hit: false, PT hit: false 
Virtual: 23840, Physical: 13600, Value:   0, TLB hit: false, PT hit: false 
Virtual: 35278, Physical: 14030, Value:  34, TLB hit: false, PT hit: false 
Virtual: 62905, Physical: 14265, Value:   0, TLB hit: false, PT hit: false 
Virtual: 56650, Physical: 14410, Value:  55, TLB hit: false, PT hit: false 
Virtual: 11149, Physical: 14733, Value:   0, TLB hit: false, PT hit: false 
Virtual: 38920, Physical: 12808, Value:   0, TLB hit: true
Virtual: 23430, Physical: 10886, Value:  22, TLB hit: false, PT hit: true 
Virtual: 57592, Physical: 11768, Value:   0, TLB hit: false, PT hit: true 
Virtual:  3080, Physical: 14856, Value:   0, TLB hit: false, PT hit: false 
Virtual:  6677, Physical: 15125, Value:   0, TLB hit: false, PT hit: false 
Virtual: 50704, Physical: 15376, Value:   0, TLB hit: false, PT hit: false 
Virtual: 51883, Physical: 15787, Value: 170, TLB hit: false, PT hit: false 
Virtual: 62799, Physical: 14159, Value:  83, TLB hit: false, PT hit: true 
Virtual: 20188, Physical: 16092, Value:   0, TLB hit: false, PT hit: false 
Virtual:  1245, Physical: 16349, Value:   0, TLB hit: false, PT hit: false 
Virtual: 12220, Physical:   188, Value:   0, TLB hit: false, PT hit: false 
Virtual: 17602, Physical:   450, Value:  17, TLB hit: false, PT hit: false 
Virtual: 28609, Physical: 12737, Value:   0, TLB hit: true
Virtual: 42694, Physical:   710, Value:  41, TLB hit: false, PT hit: false 
Virtual: 29826, Physical:   898, Value:  29, TLB hit: false, PT hit: false 
Virtual: 13827, Physical:  1027, Value: 128, TLB hit: false, PT hit: false 
Virtual: 27336, Physical:  1480, Value:   0, TLB hit: false, PT hit: false 
Virtual: 53343, Physical:  6239, Value:  23, TLB hit: false, PT hit: true 
Virtual: 11533, Physical:  1549, Value:   0, TLB hit: false, PT hit: false 
Virtual: 41713, Physical:  2033, Value:   0, TLB hit: false, PT hit: false 
Virtual: 33890, Physical:  2146, Value:  33, TLB hit: false, PT hit: false 
Virtual:  4894, Physical:  2334, Value:   4, TLB hit: false, PT hit: false 
Virtual: 57599, Physical: 11775, Value:  63, TLB hit: true
Virtual:  3870, Physical:  2590, Value:   3, TLB hit: false, PT hit: false 
Virtual: 58622, Physical:  8958, Value:  57, TLB hit: true
Virtual: 29780, Physical:   852, Value:   0, TLB hit: false, PT hit: true 
Virtual: 62553, Physical:  8025, Value:   0, TLB hit: true
Virtual:  2303, Physical:  6143, Value:  63, TLB hit: false, PT hit: true 
Virtual: 51915, Physical: 15819, Value: 178, TLB hit: false, PT hit: true 
Virtual:  6251, Physical:  2923, Value:  26, TLB hit: false, PT hit: false 
Virtual: 38107, Physical:  8667, Value:  54, TLB hit: false, PT hit: true 
Virtual: 59325, Physical:  3261, Value:   0, TLB hit: false, PT hit: false 
Virtual: 61295, Physical:  3439, Value: 219, TLB hit: false, PT hit: false 
Virtual: 26699, Physical:  3659, Value:  18, TLB hit: false, PT hit: false 
Virtual: 51188, Physical:  4084, Value:   0, TLB hit: false, PT hit: false 
Virtual: 59519, Physical:  4223, Value:  31, TLB hit: false, PT hit: false 
Virtual:  7345, Physical:  4529, Value:   0, TLB hit: false, PT hit: false 
Virtual: 20325, Physical: 10085, Value:   0, TLB hit: false, PT hit: true 
Virtual: 39633, Physical:  4817, Value:   0, TLB hit: false, PT hit: false 
Virtual:  1562, Physical:  4890, Value:   1, TLB hit: false, PT hit: false 
Virtual:  7580, Physical:  5276, Value:   0, TLB hit: false, PT hit: false 
Virtual:  8170, Physical:  5610, Value:   7, TLB hit: false, PT hit: false 
Virtual: 62256, Physical:  5680, Value:   0, TLB hit: false, PT hit: false 
Virtual: 35823, Physical:  6127, Value: 251, TLB hit: false, PT hit: false 
Virtual: 27790, Physical:  6286, Value:  27, TLB hit: false, PT hit: false 
Virtual: 13191, Physical:  6535, Value: 225, TLB hit: false, PT hit: false 
Virtual:  9772, Physical:  6700, Value:   0, TLB hit: false, PT hit: false 
Virtual:  7477, Physical:  5173, Value:   0, TLB hit: false, PT hit: true 
Virtual: 44455, Physical:  7079, Value: 105, TLB hit: false, PT hit: false 
Virtual: 59546, Physical:  4250, Value:  58, TLB hit: false, PT hit: true 
Virtual: 49347, Physical: 13251, Value:  48, TLB hit: false, PT hit: true 
Virtual: 36539, Physical:  7355, Value: 174, TLB hit: false, PT hit: false 
Virtual: 12453, Physical:  7589, Value:   0, TLB hit: false, PT hit: false 
Virtual: 49640, Physical:  7912, Value:   0, TLB hit: false, PT hit: false 
Virtual: 28290, Physical:  8066, Value:  27, TLB hit: false, PT hit: false 
Virtual: 44817, Physical:  8209, Value:   0, TLB hit: false, PT hit: false 
Virtual:  8565, Physical:  8565, Value:   0, TLB hit: false, PT hit: false 
Virtual: 16399, Physical:  8719, Value:   3, TLB hit: false, PT hit: false 
Virtual: 41934, Physical: 12750, Value:  40, TLB hit: false, PT hit: true 
Virtual: 45457, Physical:  9105, Value:   0, TLB hit: false, PT hit: false 
Virtual: 33856, Physical:  2112, Value:   0, TLB hit: false, PT hit: true 
Virtual: 19498, Physical:  9258, Value:  19, TLB hit: false, PT hit: false 
Virtual: 17661, Physical:   509, Value:   0, TLB hit: false, PT hit: true 
Virtual: 63829, Physical:  9557, Value:   0, TLB hit: false, PT hit: false 
Virtual: 42034, Physical:  9778, Value:  41, TLB hit: false, PT hit: false 
Virtual: 28928, Physical:  9984, Value:   0, TLB hit: false, PT hit: false 
Virtual: 30711, Physical: 10487, Value: 253, TLB hit: false, PT hit: false 
Virtual:  8800, Physical: 10592, Value:   0, TLB hit: false, PT hit: false 
Virtual: 52335, Physical: 10863, Value:  27, TLB hit: false, PT hit: false 
Virtual: 38775, Physical: 11127, Value: 221, TLB hit: false, PT hit: false 
Virtual: 52704, Physical: 11488, Value:   0, TLB hit: false, PT hit: false 
Virtual: 24380, Physical: 11580, Value:   0, TLB hit: false, PT hit: false 
Virtual: 19602, Physical:  9362, Value:  19, TLB hit: false, PT hit: true 
Virtual: 57998, Physical: 11918, Value:  56, TLB hit: false, PT hit: false 
Virtual:  2919, Physical: 12135, Value: 217, TLB hit: false, PT hit: false 
Virtual:  8362, Physical: 12458, Value:   8, TLB hit: false, PT hit: false 
Virtual: 17884, Physical: 12764, Value:   0, TLB hit: false, PT hit: false 
Virtual: 45737, Physical: 12969, Value:   0, TLB hit: false, PT hit: false 
Virtual: 47894, Physical: 13078, Value:  46, TLB hit: false, PT hit: false 
Virtual: 59667, Physical: 13331, Value:  68, TLB hit: false, PT hit: false 
Virtual: 10385, Physical: 13713, Value:   0, TLB hit: false, PT hit: false 
Virtual: 52782, Physical: 13870, Value:  51, TLB hit: false, PT hit: false 
Virtual: 64416, Physical: 14240, Value:   0, TLB hit: false, PT hit: false 
Virtual: 40946, Physical: 14578, Value:  39, TLB hit: false, PT hit: false 
Virtual: 16778, Physical: 14730, Value:  16, TLB hit: false, PT hit: false 
Virtual: 27159, Physical:  1303, Value: 133, TLB hit: false, PT hit: true 
Virtual: 24324, Physical: 11524, Value:   0, TLB hit: false, PT hit: true 
Virtual: 32450, Physical: 15042, Value:  31, TLB hit: false, PT hit: false 
Virtual:  9108, Physical: 15252, Value:   0, TLB hit: false, PT hit: false 
Virtual: 65305, Physical: 15385, Value:   0, TLB hit: false, PT hit: false 
Virtual: 19575, Physical:  9335, Value:  29, TLB hit: true
Virtual: 11117, Physical: 15725, Value:   0, TLB hit: false, PT hit: false 
Virtual: 65170, Physical: 16018, Value:  63, TLB hit: false, PT hit: false 
Virtual: 58013, Physical: 11933, Value:   0, TLB hit: false, PT hit: true 
Virtual: 61676, Physical: 16364, Value:   0, TLB hit: false, PT hit: false 
Virtual: 63510, Physical:    22, Value:  62, TLB hit: false, PT hit: false 
Virtual: 17458, Physical:   306, Value:  17, TLB hit: true
Virtual: 54675, Physical:   403, Value: 100, TLB hit: false, PT hit: false 
Virtual:  1713, Physical:  5041, Value:   0, TLB hit: false, PT hit: true 
Virtual: 55105, Physical:   577, Value:   0, TLB hit: false, PT hit: false 
Virtual: 65321, Physical: 15401, Value:   0, TLB hit: false, PT hit: true 
Virtual: 45278, Physical:   990, Value:  44, TLB hit: false, PT hit: false 
Virtual: 26256, Physical:  1168, Value:   0, TLB hit: false, PT hit: false 
Virtual: 64198, Physical:  1478, Value:  62, TLB hit: false, PT hit: false 
Virtual: 29441, Physical:  1537, Value:   0, TLB hit: false, PT hit: false 
Virtual:  1928, Physical:  1928, Value:   0, TLB hit: false, PT hit: false 
Virtual: 39425, Physical:  4609, Value:   0, TLB hit: false, PT hit: true 
Virtual: 32000, Physical:  2048, Value:   0, TLB hit: false, PT hit: false 
Virtual: 28549, Physical:  2437, Value:   0, TLB hit: false, PT hit: false 
Virtual: 46295, Physical:  2775, Value:  53, TLB hit: false, PT hit: false 
Virtual: 22772, Physical:  3060, Value:   0, TLB hit: false, PT hit: false 
Virtual: 58228, Physical:  3188, Value:   0, TLB hit: false, PT hit: false 
Virtual: 63525, Physical:    37, Value:   0, TLB hit: false, PT hit: true 
Virtual: 32602, Physical:  3418, Value:  31, TLB hit: false, PT hit: false 
Virtual: 46195, Physical:  2675, Value:  28, TLB hit: false, PT hit: true 
Virtual: 55849, Physical:  3625, Value:   0, TLB hit: false, PT hit: false 
Virtual: 46454, Physical:  3958, Value:  45, TLB hit: false, PT hit: false 
Virtual:  7487, Physical:  5183, Value:  79, TLB hit: true
Virtual: 33879, Physical:  2135, Value:  85, TLB hit: true
Virtual: 42004, Physical:  9748, Value:   0, TLB hit: false, PT hit: true 
Virtual:  8599, Physical:  8599, Value: 101, TLB hit: false, PT hit: true 
Virtual: 18641, Physical:  4305, Value:   0, TLB hit: false, PT hit: false 
Virtual: 49015, Physical:  4471, Value: 221, TLB hit: false, PT hit: false 
Virtual: 26830, Physical:  4814, Value:  26, TLB hit: false, PT hit: false 
